RA,Dec,DM_Excess,Density
164.95750324845403,59.94730126565927,597.3808613156301,741.0254150358647
156.40854805957736,82.96736666612716,375.3323646053359,735.9324568569241
164.58989458441533,42.9923286542238,504.13888755834216,772.8564036542438
168.30531269580473,41.64940799363028,657.1142296099117,811.0535899962987
165.33569097518665,77.22381790130704,775.9095529712456,542.4000460571793
203.45636837107764,81.71362367215923,303.0900841532936,572.9577951308232
190.0330134289041,62.721268413549154,2200.5131237429605,1181.566297514231
168.17175011183815,69.77675229101136,951.4930740221547,846.7042972488832
199.04716829416816,51.7525325276951,713.8810899814034,1003.3127612513082
159.85010571347811,26.478480938773778,364.0887835085513,701.5549891490747
161.24483414646267,40.86368238760703,1369.6601907751037,632.8000537333759
203.07025626908526,60.33778150545653,851.965555331127,844.1578181594128
166.29726413918698,40.472547864072496,325.8718892030089,825.0592249883855
185.35822345556733,70.69923017852528,694.0058178593155,595.8761069360562
199.20561604723096,72.51893944405049,929.2436653922498,741.0254150358647
192.49551686545098,55.26146199110717,670.817616868656,906.5465558514359
180.0690214549882,61.926454292788435,1020.0282400309491,830.1521831673261
195.548100449561,32.910472743120586,524.8659882722314,767.7634454753031
176.41877761321433,52.1404042292063,234.50935771302653,813.600069085769
194.51028475935692,82.15591278856155,514.2228685275792,699.0085100596043
200.8846905914408,41.647118178144986,1588.558985410286,1026.2310730565412
176.41908132972242,80.53578694181869,356.2453556298075,532.214129699298
195.78233250690906,43.08289315328876,361.4664382303079,734.6592173121888
183.58170937950268,41.25252911022216,506.20928236628043,952.3831794619017
201.70747660909643,53.299252839523376,818.8408565647244,929.4648676566688
161.7685282654051,41.64911308978194,1662.8232323422633,678.6366773438417
187.4095912996012,29.637779363133497,794.2662713994897,681.1831564333121
187.5490080693486,39.297726308658156,484.83081292723216,856.8902136067645
156.30430318209906,50.97016855972167,335.8855570858053,1069.5212175775366
146.97618471218016,63.107312429909754,956.5213446284282,662.0845632622846
153.58702950812034,25.044732772941842,330.0880859420499,832.6986622567964
175.45340817703664,73.75672897465776,1196.3974655502996,831.4254227120613
157.40808101779675,46.55480004372646,580.271529335477,1084.8000921143587
179.8945300803138,63.93819128636645,202.60377084549216,617.5211791965539
180.36725886957703,80.3253685267217,274.35379147421645,495.2901829019783
183.7815927392912,48.654295811452805,1181.6656355864945,674.8169587096362
174.68976220818888,61.471964137773384,310.3611663776762,841.6113390699426
145.36461492150988,65.11419438743975,750.8522712624911,622.6141373754946
165.1467761100086,34.12538631646997,1102.256272304228,729.5662591332482
164.46622153609866,34.11994412366947,411.0453781548179,777.9493618331844
166.44403871268761,31.15972164070815,590.3017807246363,918.0057117540523
199.59572330566309,42.96250818521951,296.18755727503077,1041.5099475933632
152.46859799142442,79.43196878853081,578.8142822187333,589.5099092123803
169.2738066767215,69.19732855284835,769.4394232507542,929.4648676566688
178.38728577376605,84.05119835714596,501.37948972719425,286.4788975654116
204.0403916998369,76.79682420058218,729.6702637057883,476.19158973095085
202.57437295822035,44.93817950730106,540.8842522089275,851.7972554278239
150.76765397585885,27.047072126323812,961.0197931363367,795.7747154594767
202.32727755600803,51.60185954036994,957.174525898594,791.9549968252712
179.89569879607077,53.69791820336897,644.395608968078,723.2000614095724
149.36281809211857,80.35251827100933,619.6362399409536,733.3859777674537
185.32626595786624,72.10472186597673,821.274470195655,599.6958255702616
162.84056023002483,61.529953036640734,512.7110450060472,639.1662514570517
172.5052508564936,50.59003638800867,1557.4860011853523,854.3437345172943
164.60091698212148,31.698989000152807,1346.4924458038713,732.1127382227186
193.80413942077345,30.061900592984813,725.5403249368637,744.8451336700703
174.8599296026303,50.59161267326208,1405.183581510137,742.2986545805999
176.40863075196881,50.205421334442605,412.7541846624567,841.6113390699426
156.94255268854107,34.122392248109534,358.9398744933736,800.8676736384174
182.1724311204289,38.90318937044755,1753.549275197928,797.0479550042119
163.63085979854748,41.25206738124338,143.3580911489389,753.7578104832163
180.02486927937736,44.38814095978445,845.9108916633052,786.8620386463306
195.53621918948323,65.93386888913406,363.7988751936763,790.6817572805361
199.25200692718812,42.76891090473209,182.87883115531412,957.4761376408424
198.7018554175813,38.899575803479536,361.5834110853024,919.2789512987875
172.40287367314488,67.54455472823336,368.90379261807675,699.0085100596043
148.41798578356253,66.3327252217928,764.3840744051723,634.073293278111
179.4405624844295,67.17225658019436,1728.6884062613417,667.1775214412253
149.29345461318323,33.70625508283388,1670.0720338486562,744.8451336700703
148.4649501867485,83.99461471112843,907.3141051074705,748.6648523042757
157.15377915083462,33.315635565901644,285.5046417349372,765.2169663858328
175.60144269238452,72.95641919262303,664.8509405690405,567.8648369518826
197.8851291968445,65.77414396488507,309.1450488232729,651.8986469044033
165.26717653058026,50.59017119262455,2547.3465167841273,960.0226167303127
158.3692561312646,79.81409285605804,403.55278775880817,580.5972323992343
166.22576585090627,60.73808288875007,1109.660170031495,557.6789205940013
193.71159992504738,65.13438976066578,1003.3511947192477,822.5127458989151
200.38980672518775,50.44433434866243,248.98036629392814,896.3606394935546
173.41202842255447,77.12908860804315,567.0346254713519,494.0169433572431
200.34538938976038,61.525978271283755,953.9266659998102,893.8141604040842
176.10099962652856,30.06799982391942,580.9469189452317,735.9324568569241
149.65020952793358,81.22942123102206,672.8294828924846,946.0169817382259
160.62592700336464,77.39675195711125,1127.8075944078587,765.2169663858328
176.90833015848366,29.245439102876233,1373.9002628772287,743.571894125335
194.84073925518933,77.15412712301867,242.91409794099613,538.5803274229738
161.0114381448287,41.6511522868447,531.8510784528241,749.9380918490109
157.1256158624812,70.4391892965808,447.94842584863204,702.8282286938098
149.02311100300096,38.38347334214219,722.571492022172,812.3268295410338
148.09313802450075,43.18833508162123,955.5715110513607,628.9803350991704
193.99584039032155,36.116605300767155,182.20498303755681,967.6620539987236
176.93500272787068,61.7619541287758,312.0679071627643,770.3099245647735
148.39760786339946,71.66650323805409,272.5790770047682,760.1240082068922
193.60907646035173,24.63203858676814,650.839112967413,683.7296355227824
161.75124226958349,71.27629356757205,873.024760754289,897.6338790382897
173.57943835582222,56.813594015191356,410.09329003112646,952.3831794619017
187.88919495010754,45.55297482091257,368.337881453019,859.4366926962349
177.80086515120087,72.54644955324557,195.3588599964722,575.5042742202936
155.33026306749866,25.04348894477741,771.1519662709054,697.7352705148692
202.05989189541674,75.06205094178789,692.2114075098342,460.9127151941289
174.4621710084712,55.64160464708575,1475.4471805663682,1049.149384861774
203.98951702618643,53.69021380802807,1117.473364297328,832.6986622567964
187.37772348955906,47.87904875965067,331.51683265798073,836.5183808910019
182.58852258136037,48.42114309372035,494.32596612731993,795.7747154594767
156.07781695469606,52.52781415594234,1366.887484289544,777.9493618331844
181.8887799739394,36.534329058342195,425.96627979645643,819.9662668094448
196.11331062487415,75.08481546751128,1504.6339355522293,641.712730546522
174.04753199041318,56.81552045275421,423.1513588101952,1005.8592403407786
172.66870579969043,58.61260585480967,781.4266902308024,907.819795396171
198.37883989654625,45.15929326814385,394.4627166836594,1138.2761529932354
194.96679873932874,39.68932863629841,176.7778226085609,770.3099245647735
148.168611669264,41.75881012120237,402.59265702179107,627.7070955544352
163.63489585934263,28.41787149652624,548.3026856267063,688.822593701723
187.55918036706447,57.99434645131626,413.3285563902281,956.2028980961072
172.82332742714755,57.99521737785204,908.4035915002409,953.6564190066368
188.3429731364269,70.01715577254234,1162.24835538152,613.7014605623484
156.7761591576554,49.03425927586789,1325.5090351174586,873.4423276883216
194.18762141132657,71.28111066658637,1590.0115716414643,766.490205930568
202.29946885730794,37.31852569910455,320.9183271415328,884.9014835909381
190.82346420855163,55.25756580608923,2305.1563826857264,683.7296355227824
155.85132975092534,26.31869544107853,473.08772490531936,730.8394986779834
179.33845101356587,34.937789546808084,374.7314822128087,788.1352781910657
202.58410052193634,66.72574083972751,346.170894036938,918.0057117540523
190.90149926718405,83.4360851687325,213.3295140507571,861.9831717857052
185.61790065189098,33.73012528603455,1290.733023692163,641.712730546522
200.41972608273505,48.709305972850444,815.1152065971411,849.2507763383535
145.45524687089207,39.83178873325878,267.6387848862895,705.3747077832802
186.05496660417023,41.66029635451894,1285.4753438387243,616.2479396518188
164.30434194449933,40.07982688945374,680.8349247704161,868.349369509381
154.53680817380805,56.809319236523486,887.2021919863078,911.6395140303765
159.9306900979715,70.85609190300191,269.1918987362891,669.7240005306955
192.77404482375005,70.44149668828678,878.0388646557959,697.7352705148692
153.3524630380021,58.14155244572454,230.4288844525787,765.2169663858328
177.22352362956414,50.21234613455785,1781.0549122439984,777.9493618331844
149.29817801442238,36.12472348547083,932.4699019599627,930.738107201404
160.4177097570011,52.13114736659767,594.2824173147382,861.9831717857052
167.7320676706895,43.064453397830796,293.12416165144595,1013.4986776091895
182.6148074462892,73.2501246805368,136.00388111698487,616.2479396518188
189.23771761712092,35.7411152186951,377.0632190201906,649.352167814933
149.4395380666362,68.76885335218881,63.56852328083902,566.5915974071474
149.43958221527112,46.711699832592736,626.9315696925104,816.1465481752393
174.50650606044059,40.08285799197225,573.1452822287122,928.1916281119336
196.2349214196654,56.41964580603762,464.0506395873588,809.7803504515635
169.140986404819,70.2440540204132,730.6751371689769,746.1183732148054
192.07807786059232,54.86646094188065,436.9021503962247,767.7634454753031
191.2141580146063,58.77793229375375,603.6853171044795,914.1859931198469
169.71652938021208,81.28321926895308,1147.9039951484683,608.6085023834078
149.52949068525518,49.42009446317783,710.1322111885457,933.2845862908742
196.8461477541628,28.00022397186965,784.9938588441296,683.7296355227824
202.5356161186662,44.24485566774726,415.6955327981992,918.0057117540523
201.47030732666195,61.14271736162459,654.389430272175,786.8620386463306
197.69365944571152,40.08463626998727,1644.1992843390362,713.0141450516911
162.1462769774318,26.747955146239175,1269.8070827405008,534.7606087887683
148.26319400642433,67.95916498336294,816.5883682823714,618.7944187412891
150.3883919339744,78.12269606315778,254.92829159635934,693.9155518806637
183.49681887611314,67.16584373657096,611.6983896469184,681.1831564333121
198.05076192365695,81.28038006546694,348.1942253733669,659.5380841728143
202.81381181734866,40.47647868382745,2669.9272468027384,672.2704796201659
154.04596906327828,33.823403707254016,150.08406279442576,990.5803658039566
162.48740718268857,45.16258405754129,339.0175520907326,793.2282363700064
154.2707286242502,32.11222085910497,804.646291714263,752.4845709384812
201.67365790992147,59.156114624249085,1545.0095492091505,916.7324722093172
196.58458764194233,27.583695179687982,806.776991790745,676.0901982543714
196.6554345307196,38.1174166630946,528.5577702068138,593.3296278465858
175.34362043238002,27.022484548073407,279.2912646454585,775.4028827437141
183.6478287337789,41.65605004426034,621.6991294205123,840.3380995252074
186.53029618374518,37.87708115600981,631.0694781663324,724.4733009543075
201.3862624948378,49.0373136321183,349.28025420254437,1030.0507916907466
187.6328851331929,57.9924681015286,1031.3902525861113,965.1155749092534
191.51964227102272,33.93874205906637,308.00428514571814,640.4394910017869
191.72431201126165,83.27664330925208,460.96999632934296,849.2507763383535
190.44894046572685,51.76755877735633,1376.274864383553,911.6395140303765
161.76808857314455,79.0161626202268,1088.6140449162085,607.3352628386726
202.0005713593489,29.241568862477454,156.44291195826634,632.8000537333759
176.2098886727776,31.969620714105073,596.0357342940299,674.8169587096362
199.49705933694054,68.37124642736697,2225.2551283128632,741.0254150358647
197.17612627022285,32.92099860857869,730.3368674274179,776.6761222884493
167.2537998008574,42.96168385077283,206.98815860791177,942.1972631040204
195.8228540952287,66.74302455774168,721.6574841361974,707.9211868727505
155.18707940964967,26.74196035074131,565.1289084436803,593.3296278465858
172.8736364814099,29.150841194493335,731.1468058872374,635.3465328228463
184.2928888908575,74.49532940900835,846.1476847198171,713.0141450516911
182.2796438101555,74.64713400147005,302.5620223036806,741.0254150358647
148.2289252876281,53.67988660078419,597.471732163362,618.7944187412891
196.51377904135467,36.547739936033565,922.0200928469924,846.7042972488832
168.6894600234745,63.76910481580775,558.3258485471346,616.2479396518188
158.7874966964522,80.36807120640006,1862.21194006655,669.7240005306955
192.5139657125399,82.38140646738239,344.58909314811535,856.8902136067645
158.792870552049,67.17277339540198,578.118240142774,463.45919428359923
155.34080194436314,28.731880190147734,628.3841831342131,873.4423276883216
162.72331718795397,50.980319444868925,636.0396066437088,625.160616464965
158.2570682810628,84.09153086879968,1412.559557431186,763.9437268410976
194.88360792297135,27.155504505509924,1173.0184427403601,1045.3296662275686
167.71395777514675,50.60023315280537,1557.535578764954,797.0479550042119
190.2157723768432,56.960523335611825,119.42525052205914,785.5887991015954
187.98379265767645,61.92721887697543,743.3099405118081,790.6817572805361
175.86343165720166,63.363398679140715,529.0831411204297,738.4789359463944
180.38352372017206,36.14258794371773,1314.7738069097668,799.5944340936823
166.31391956967678,74.22934326716103,363.87996078831736,513.1155365282706
192.90853294689043,42.829091696094025,237.93803305956925,555.1324415045309
185.76427665399962,63.93199541685571,590.556883202774,766.490205930568
204.0586091896339,81.73730408726826,890.3491568561903,500.38314108091896
144.98178400939588,40.8492809006306,790.3001029952729,786.8620386463306
152.12781750769162,65.11629616914195,579.6081840027616,659.5380841728143
180.64583489408284,59.57203831513422,693.8184390301992,851.7972554278239
201.68837356893874,56.8111236955772,534.4746368590455,775.4028827437141
148.28858841197587,79.45730568882593,389.6610471093123,695.1887914253989
147.6444171020483,59.54835146990338,241.28553313703992,737.2056964016592
194.08617914792387,71.60368604120222,552.3541678003654,742.2986545805999
183.9515186836009,27.99899515611434,1072.529996342487,775.4028827437141
195.8892697736615,82.68100961057281,303.55307077705487,760.1240082068922
144.98085364133863,79.00086502498905,833.8867697531363,492.743703812508
184.56032042597667,72.96492776056769,288.1449570318023,623.8873769202297
174.96637175242415,43.84368548985371,199.05241480728978,860.70993224097
182.27216746706642,70.4423271379323,1616.42959101184,584.4169510334397
167.0176139626389,56.03900186252517,867.6216126825726,855.6169740620294
196.60490928803455,65.92901980109046,392.79254493556283,723.2000614095724
164.88277762973564,47.486698744926414,608.008371717813,649.352167814933
153.76958572204245,37.70789210721847,392.48883751013517,646.8056887254627
180.41536122014773,43.60729165737153,1129.1910996109154,965.1155749092534
153.24070360522384,66.33837128169333,377.8603486847612,523.3014528861519
186.27849047780148,42.43970812263339,391.5574434080837,720.6535823201021
193.6158437754642,59.56702752144988,347.62177279611655,733.3859777674537
173.8763927060781,74.66426428941625,1250.9696074876508,877.2620463225271
190.49357017059896,41.66107281764701,842.2383303901017,809.7803504515635
197.3266480147188,43.60732429922096,2198.3404747639106,699.0085100596043
201.92780110156107,47.87108374142798,1310.2836677879945,845.4310577041481
177.59008125798982,33.73534212191217,467.2612805744829,995.6733239828973
151.44513741319344,83.58211895127812,368.34889392958246,664.6310423517549
151.4695200332157,45.54374708532857,442.8530451244214,603.5155442044671
155.12306476973117,44.38686869520135,248.59006155190391,788.1352781910657
176.0645984950295,30.004664006614878,314.950728496498,724.4733009543075
187.6445924099464,76.39406222296925,622.1639720362336,741.0254150358647
188.1186756216862,38.12488367831855,1392.2902610885196,758.850768662157
177.10663619768283,56.45557773095894,1450.1208331757875,972.7550121776643
199.24018120361316,81.28123091042023,428.5350399824491,670.9972400754308
198.6895875456746,81.28218699686944,991.1465908598441,660.8113237175495
168.81044413606446,61.937691790445655,1122.6405592856302,617.5211791965539
186.0676504361104,42.054556229187384,585.7739322936693,634.073293278111
189.81212555795776,25.48711169415588,720.4559127729891,844.1578181594128
201.94778237684346,52.53397534093311,1267.4254018878116,954.9296585513721
152.69462815843684,24.63058138338061,293.48469156937097,655.7183655386089
171.82777231619121,47.88001217110089,1227.3589525412938,798.321194548947
181.85976597611676,48.987021273836646,919.629789824482,912.9127535751117
169.557169641464,32.359344550998514,169.75844635739247,625.160616464965
165.06729054815395,41.8399476661111,240.15623029505215,901.4535976724952
172.46615813497618,46.72648272027301,997.9632486126231,755.0310500279516
165.33570963923194,49.92075506256501,580.2540829414313,981.6676889908105
201.25224385476707,58.387023057025424,603.618888396888,932.0113467461391
201.35254612422943,69.61786637056196,661.5881823937984,725.7465404990428
179.32038810783527,53.698937816837194,831.5612400529524,725.7465404990428
153.3215601790195,46.292773961187045,633.7111771379543,925.6451490224633
149.3032288415366,44.768813418335235,381.76419455838356,663.3578028070198
155.56631884217796,65.55110685248809,485.68844641156653,825.0592249883855
157.5382451276837,37.32529769204365,555.5388956730676,877.2620463225271
197.27835493536872,66.7589758099811,1701.487863171932,879.8085254119975
189.99335478075562,51.130452998114436,429.92603276529996,831.4254227120613
184.5067985605682,25.491330657877725,368.8093537976005,686.2761146122527
204.4341194288565,56.81397119761017,388.75357714544714,934.5578258356095
176.94745962839153,32.123263487737866,339.42386970495266,690.0958332464583
192.04300687486517,29.665217842314167,422.1739720986171,935.8310653803446
195.05643659219064,52.93062708046965,699.4516337945485,752.4845709384812
191.34936787875927,59.16739851529225,872.0240277829898,929.4648676566688
188.81668666016594,67.97752038746431,455.92104868743615,678.6366773438417
157.15577189555236,81.51283277077349,221.55704686696447,664.6310423517549
182.67777777909458,51.379479343315055,427.3586190445359,809.7803504515635
182.91361888056548,75.9597901764642,457.78928756693955,688.822593701723
191.09679813650195,80.34192127982007,301.1294243903652,556.4056810492661
152.9287587967279,44.38187071550642,533.2942770322799,711.740905506956
160.05569721282617,40.087186265659795,675.251581718451,988.0338867144862
189.20960581310248,57.99696489222152,244.997030522736,860.70993224097
164.30237619522728,30.484428242689432,923.8388776421239,805.960631817358
147.86200061456304,38.50357647214881,1111.4964072535768,850.5240158830887
203.10442186950277,31.27507870026859,717.6942287489585,817.4197877199745
168.30635947051985,74.22644857380452,479.4589935350558,506.74933880459474
202.63527808842952,48.91092696003921,87.71121517379726,953.6564190066368
177.86806203885774,70.70911534827178,196.76570450798803,650.6254073596682
147.27354742579598,59.16353700618872,339.6077752036292,677.3634377991066
149.73743644525797,60.60919321688411,512.0835925371538,667.1775214412253
161.72637925121427,56.82021402615739,1510.7993759473807,785.5887991015954
185.08310128159675,54.614541691963296,336.2889314545913,735.9324568569241
144.8905713027908,39.28896415165394,361.7944200962015,893.8141604040842
151.2978269948125,62.30363019164747,145.47937960231218,772.8564036542438
150.80244167360416,36.54842798079831,257.86963574743237,702.8282286938098
162.52793568165683,80.33041790391314,467.9187949302475,650.6254073596682
160.4515317804436,69.5170418219974,520.1696708924694,482.5577874546267
148.85353527674138,38.27186240258359,2038.3100084989671,812.3268295410338
174.67416681048772,41.14181859847264,176.99384201596524,807.2338713620932
190.68447700106634,30.072313875490984,462.63669403486904,765.2169663858328
186.0083538241929,56.43028459659128,582.7261516881412,849.2507763383535
158.4276076023063,45.159479308702686,655.2088539930706,841.6113390699426
161.9274276518596,38.91165717830468,369.29945493902636,821.23950635418
173.12506933495638,51.11708693175609,470.2370920908509,823.7859854436502
191.76464613587385,35.204301770815235,707.6597296290537,902.7268372172304
188.67502107580634,62.32964430233967,3172.6027992731388,7900.451375081685
195.06396128537784,32.127250239875146,134.3710859598077,646.8056887254627
201.8840659717226,39.301286774170805,1017.7096212868845,748.6648523042757
171.77006311486787,38.681821605463014,346.4141807500762,812.3268295410338
193.14627115637796,42.831534497655284,1898.6089668192253,583.1437114887045
174.32539670057503,41.270233523758364,1040.8109048947456,993.1268448934269
167.1846885354075,68.80422723256213,477.9570206043753,644.2592096359923
162.4261596379394,44.39664318416489,1180.6274633875619,1052.9691034959797
190.1581452179379,65.14724544774636,364.69163763061624,734.6592173121888
163.48096643094502,42.43994740341412,766.5056955612747,804.6873922726229
175.9034787052348,40.0927099337071,341.7179464690111,967.6620539987236
163.8071918022552,53.478260128925264,305.0243188833752,812.3268295410338
152.11673360634683,42.82031119402909,238.36296618900022,775.4028827437141
154.98948264289544,66.7485816062979,1512.3443266344725,637.8930119123165
175.14208950082096,59.96448803136819,353.43814055342824,996.9465635276324
166.12682271090966,34.94300383550752,473.46307591695495,979.1212099013402
169.6899129273105,60.74545573023384,161.04868693176775,640.4394910017869
146.4640463000856,39.53279851998851,1965.7289890960164,660.8113237175495
181.6053078085069,74.42027152931445,595.9296345272494,648.0789282701978
192.73839426185918,38.12098672762396,290.9529987990766,626.4338560097001
159.40307272718104,57.46678505888838,888.6097769994915,762.6704872963625
188.80621070213488,82.11689165989067,2234.062912358775,918.0057117540523
169.55058877785598,26.338705007800264,90.11818508281283,842.8845786146777
201.7488201458864,39.31166344987754,463.8060600633488,715.5606241411615
189.4869228408629,44.537668986578254,707.4380609170939,1031.324031235482
166.27629585253158,35.178576317083774,927.2241039398178,826.3324645331206
152.67197586860675,27.166768857054585,543.1882676472176,575.5042742202936
179.72658408958318,65.55028639887013,1198.1498750626108,630.2535746439056
189.0378535775601,25.07112687864659,263.0678686636558,697.7352705148692
163.73669399588903,81.75295327076893,565.0827914595488,628.9803350991704
173.18396171632435,37.33974678200205,1095.8177103608584,953.6564190066368
178.75216533675007,27.18055607974494,655.2218325660233,860.70993224097
151.4765290534987,36.13400918794985,986.5271508672303,789.4085177358008
189.79127737448613,78.58729849374532,376.8621700959212,543.6732856019145
176.3020899299699,35.34684824924467,615.0306066081275,634.073293278111
198.67766857892445,59.02100421633254,242.50558341378343,679.9099168885768
147.5803150533382,35.677259019531746,379.95280034864334,672.2704796201659
195.3033719514034,44.7866786967386,489.80134754924865,883.6282440462029
149.3618773510367,67.0132824925144,658.7026557933782,644.2592096359923
193.81589639493754,65.54598684440055,1180.5284055626728,902.7268372172304
202.50776672363008,33.33298359695428,646.561887015311,758.850768662157
197.2985008684226,70.43881988237948,710.0075320611257,650.6254073596682
204.6085620663771,55.473080670646716,313.46310847379533,960.0226167303127
158.24520938723506,70.03439984901016,442.2811623118886,623.8873769202297
161.47122133111924,48.818337073025965,1050.5197396789463,751.211331393746
197.34937048317528,35.34570318621682,728.5657682367272,784.3155595568602
187.52122954308408,71.63004683164868,588.3290496486622,500.38314108091896
187.06427750646577,67.98540724071687,447.009843231932,654.4451259938736
179.25210635068584,72.32456613355647,674.8004698224697,561.4986392282068
197.4662352821423,34.14077757317551,1356.1952307435295,863.2564113304403
194.69909559656466,49.726621459623715,632.0156384940844,749.9380918490109
148.3969393982896,46.32338357279683,233.57496607837518,760.1240082068922
180.14763541109497,45.56143616966567,668.3270797041691,725.7465404990428
151.8738798317346,53.70155405449867,388.1010295101249,672.2704796201659
192.24151077812485,40.881332344911755,1313.9415282023188,991.8536053486918
187.609293850671,72.6674537275446,299.99546456988435,529.6676506098277
176.04418104292563,44.7932016675626,233.37679040585286,747.3916127595405
155.47923910686447,61.12276508829437,381.6549919700981,695.1887914253989
178.13628214041876,25.505787133389138,376.21989786431885,901.4535976724952
166.1844966535115,47.52159862011855,248.8983824880693,721.9268218648373
165.0079893915624,77.68241824663576,680.5688395776652,513.1155365282706
152.26484303038325,62.590306580603105,2373.5582027810137,790.6817572805361
192.25042810607766,45.16854355515201,363.1977080158329,664.6310423517549
190.54129675272276,45.56567092612612,1118.3036102942326,628.9803350991704
150.5262719523589,49.43309287106469,1628.7173396107835,901.4535976724952
150.3258684643891,59.01635232015934,418.6044691783552,760.1240082068922
162.26664825298997,79.76977331371516,351.4671625133412,631.5268141886407
186.349421663337,28.433522639726824,869.6543928756573,523.3014528861519
177.64185616972415,27.182182848226233,225.68832926818047,785.5887991015954
204.15540930035704,75.50471800392273,437.357671702898,487.65074563356734
184.7800812141114,48.67419822530937,258.02750654174713,818.6930272647096
158.21508493362572,80.98944402080411,351.3409487041035,667.1775214412253
200.65934633830227,36.54087303284714,130.63630312632586,887.4479626804084
188.27770078020754,54.71589209301703,498.5673735785151,725.7465404990428
203.7731137062624,25.48886661752255,352.6157103400953,854.3437345172943
181.0822846766693,83.28428986506307,376.0482955696803,518.2084947072112
